age,weight,height,gender,activity,goal,bmr,tdee,calories,protein_g,carbs_g,fat_g,fitness_level
46,101,194,0,1.725,fat_loss,1780.3999999999999,3071.19,2671.19,161.60000000000002,300.508875,74.19972222222222,Advanced
47,64,164,0,1.375,muscle_gain,1342.7000000000003,1846.2125000000003,2146.2125000000005,128.0,241.44890625000008,59.617013888888906,Intermediate
33,55,169,0,1.2,maintain,1335.6,1602.7199999999998,1602.7199999999998,88.0,180.30599999999998,44.519999999999996,Beginner
25,60,178,0,1.375,maintain,1443.9,1985.3625000000002,1985.3625000000002,96.0,223.35328125000004,55.14895833333334,Intermediate
36,95,191,0,1.725,muscle_gain,1758.8999999999999,3034.1025,3334.1025,190.0,375.08653125,92.61395833333333,Advanced
35,75,178,0,1.55,muscle_gain,1538.9,2385.295,2685.295,150.0,302.0956875,74.59152777777778,Advanced
18,99,152,0,1.55,fat_loss,1752.2,2715.9100000000003,2315.9100000000003,158.4,260.53987500000005,64.33083333333335,Advanced
31,50,168,1,1.55,fat_loss,1388.06,2151.493,1751.493,80.0,197.0429625,48.65258333333333,Advanced
36,100,152,1,1.2,fat_loss,1952.76,2343.312,1943.312,160.0,218.6226,53.980888888888884,Beginner
32,63,163,0,1.2,maintain,1394.8999999999999,1673.8799999999999,1673.8799999999999,100.80000000000001,188.3115,46.49666666666666,Beginner
35,81,189,0,1.55,maintain,1628.1999999999998,2523.7099999999996,2523.7099999999996,129.6,283.91737499999994,70.10305555555554,Advanced
19,102,153,0,1.725,maintain,1778.6,3068.085,3068.085,163.20000000000002,345.1595625,85.22458333333333,Advanced
39,48,160,1,1.725,maintain,1277.26,2203.2735000000002,2203.2735000000002,76.80000000000001,247.86826875000003,61.20204166666667,Advanced
45,91,180,1,1.2,fat_loss,1915.2600000000002,2298.3120000000004,1898.3120000000004,145.6,213.56010000000003,52.7308888888889,Beginner
34,48,192,0,1.55,maintain,1338.2,2074.21,2074.21,76.80000000000001,233.348625,57.61694444444444,Advanced
35,64,181,1,1.725,maintain,1615.26,2786.3235,2786.3235,102.4,313.46139375,77.397875,Advanced
47,54,176,0,1.725,maintain,1287.9,2221.6275,2221.6275,86.4,249.93309375,61.711875,Advanced
23,68,179,0,1.725,maintain,1529.1999999999998,2637.87,2637.87,108.80000000000001,296.760375,73.27416666666666,Advanced
36,98,192,0,1.2,muscle_gain,1789.6,2147.52,2447.52,196.0,275.346,67.98666666666666,Beginner
48,79,151,0,1.55,fat_loss,1436.1,2225.955,1825.955,126.4,205.4199375,50.72097222222222,Advanced
21,70,158,1,1.375,fat_loss,1665.0599999999997,2289.4574999999995,1889.4574999999995,112.0,212.56396874999996,52.48493055555554,Intermediate
18,81,177,1,1.55,maintain,1920.7600000000002,2977.1780000000003,2977.1780000000003,129.6,334.93252500000006,82.6993888888889,Advanced
25,82,180,0,1.55,muscle_gain,1652.5,2561.375,2861.375,164.0,321.9046875,79.48263888888889,Advanced
46,65,183,1,1.2,fat_loss,1575.56,1890.6719999999998,1490.6719999999998,104.0,167.70059999999998,41.40755555555555,Beginner
40,98,164,1,1.725,fat_loss,1960.7599999999998,3382.3109999999997,2982.3109999999997,156.8,335.50998749999997,82.84197222222221,Advanced
24,84,174,0,1.725,maintain,1656.6000000000001,2857.635,2857.635,134.4,321.4839375,79.37875000000001,Advanced
20,83,185,1,1.2,maintain,1974.56,2369.4719999999998,2369.4719999999998,132.8,266.56559999999996,65.81866666666666,Beginner
49,65,157,0,1.2,fat_loss,1321.6,1585.9199999999998,1185.9199999999998,104.0,133.416,32.94222222222222,Beginner
27,54,158,0,1.2,fat_loss,1318.1000000000001,1581.72,1181.72,86.4,132.9435,32.82555555555555,Beginner
27,82,186,0,1.2,muscle_gain,1662.5,1995.0,2295.0,164.0,258.1875,63.75,Beginner
36,90,194,0,1.2,fat_loss,1722.2,2066.64,1666.6399999999999,144.0,187.49699999999999,46.29555555555555,Beginner
31,48,188,1,1.375,fat_loss,1457.26,2003.7325,1603.7325,76.80000000000001,180.41990625000003,44.548125,Intermediate
19,104,181,0,1.55,maintain,1883.8,2919.89,2919.89,166.4,328.487625,81.10805555555555,Advanced
45,101,166,1,1.55,fat_loss,1982.06,3072.193,2672.193,161.60000000000002,300.62171250000006,74.22758333333334,Advanced
18,89,184,0,1.55,maintain,1759.4,2727.07,2727.07,142.4,306.79537500000004,75.75194444444445,Advanced
40,64,186,0,1.725,fat_loss,1441.0,2485.725,2085.725,102.4,234.6440625,57.93680555555555,Advanced
40,61,168,1,1.375,fat_loss,1484.1599999999999,2040.7199999999998,1640.7199999999998,97.60000000000001,184.581,45.57555555555555,Intermediate
45,99,193,0,1.55,fat_loss,1763.2000000000003,2732.9600000000005,2332.9600000000005,158.4,262.4580000000001,64.80444444444446,Advanced
49,51,178,1,1.725,muscle_gain,1346.86,2323.3334999999997,2623.3334999999997,102.0,295.12501875,72.870375,Advanced
35,48,156,1,1.375,maintain,1280.8600000000001,1761.1825000000001,1761.1825000000001,76.80000000000001,198.13303125000002,48.921736111111116,Intermediate
24,73,177,0,1.375,muscle_gain,1564.6999999999998,2151.4624999999996,2451.4624999999996,146.0,275.78953125,68.09618055555555,Intermediate
46,58,158,0,1.725,fat_loss,1273.2,2196.27,1796.27,92.80000000000001,202.080375,49.896388888888886,Advanced
25,47,177,0,1.375,muscle_gain,1321.2,1816.65,2116.65,94.0,238.12312500000002,58.795833333333334,Intermediate
18,68,155,0,1.725,maintain,1476.2999999999997,2546.6175,2546.6175,108.80000000000001,286.49446875,70.739375,Advanced
42,81,178,0,1.55,fat_loss,1564.0,2424.2000000000003,2024.2000000000003,129.6,227.72250000000003,56.22777777777779,Advanced
40,60,166,0,1.725,muscle_gain,1342.2,2315.295,2615.295,120.0,294.2206875,72.64708333333334,Advanced
20,102,165,1,1.375,muscle_gain,2133.16,2933.095,3233.095,204.0,363.7231875,89.80819444444444,Intermediate
41,99,172,1,1.55,maintain,2006.86,3110.633,3110.633,158.4,349.9462125,86.40647222222222,Advanced
40,96,180,0,1.55,muscle_gain,1716.8,2661.04,2961.04,192.0,333.117,82.25111111111111,Advanced
44,48,152,1,1.2,maintain,1210.3600000000001,1452.432,1452.432,76.80000000000001,163.39860000000002,40.345333333333336,Beginner
48,100,170,1,1.2,fat_loss,1970.7599999999998,2364.912,1964.9119999999998,160.0,221.05259999999998,54.580888888888886,Beginner
46,68,175,0,1.375,fat_loss,1417.8999999999999,1949.6124999999997,1549.6124999999997,108.80000000000001,174.33140625,43.04479166666666,Intermediate
25,78,185,0,1.725,muscle_gain,1631.1999999999998,2813.8199999999997,3113.8199999999997,156.0,350.30474999999996,86.49499999999999,Advanced
39,74,191,1,1.725,fat_loss,1774.46,3060.9435000000003,2660.9435000000003,118.4,299.35614375000006,73.91509722222223,Advanced
42,62,186,0,1.375,fat_loss,1414.0,1944.25,1544.25,99.2,173.728125,42.895833333333336,Intermediate
32,63,171,1,1.55,muscle_gain,1570.96,2434.9880000000003,2734.9880000000003,126.0,307.68615000000005,75.9718888888889,Advanced
22,75,191,0,1.375,fat_loss,1635.1,2248.2625,1848.2624999999998,120.0,207.92953125,51.340624999999996,Intermediate
20,104,161,1,1.375,muscle_gain,2140.76,2943.545,3243.545,208.0,364.8988125,90.09847222222223,Intermediate
36,104,191,1,1.55,maintain,2193.5600000000004,3400.018000000001,3400.018000000001,166.4,382.5020250000001,94.44494444444447,Advanced
18,63,162,1,1.725,maintain,1607.5600000000002,2773.0410000000006,2773.0410000000006,100.80000000000001,311.9671125000001,77.02891666666669,Advanced
45,93,160,1,1.375,maintain,1846.06,2538.3325,2538.3325,148.8,285.56240625,70.50923611111111,Intermediate
32,90,165,0,1.725,muscle_gain,1649.5,2845.3875000000003,3145.3875000000003,180.0,353.85609375,87.371875,Advanced
25,63,157,0,1.375,muscle_gain,1406.3999999999999,1933.7999999999997,2233.7999999999997,126.0,251.30249999999998,62.04999999999999,Intermediate
19,66,189,1,1.55,fat_loss,1771.66,2746.0730000000003,2346.0730000000003,105.60000000000001,263.9332125,65.16869444444445,Advanced
20,68,189,1,1.55,fat_loss,1792.76,2778.7780000000002,2378.7780000000002,108.80000000000001,267.61252500000006,66.07716666666667,Advanced
49,89,194,0,1.2,fat_loss,1657.1000000000001,1988.52,1588.52,142.4,178.70850000000002,44.12555555555556,Beginner
41,56,151,0,1.55,fat_loss,1254.6000000000001,1944.6300000000003,1544.6300000000003,89.60000000000001,173.77087500000005,42.9063888888889,Advanced
31,74,179,1,1.2,fat_loss,1762.4599999999998,2114.9519999999998,1714.9519999999998,118.4,192.9321,47.63755555555555,Beginner
49,102,179,1,1.375,muscle_gain,2035.0599999999997,2798.2074999999995,3098.2074999999995,204.0,348.54834374999996,86.06131944444444,Intermediate
41,82,161,1,1.725,muscle_gain,1726.2599999999998,2977.7985,3277.7985,164.0,368.75233125,91.04995833333334,Advanced
31,97,159,1,1.55,maintain,1974.6599999999996,3060.7229999999995,3060.7229999999995,155.20000000000002,344.33133749999996,85.02008333333332,Advanced
28,75,193,1,1.55,maintain,1860.1599999999999,2883.248,2883.248,120.0,324.3654,80.09022222222222,Advanced
33,80,160,0,1.55,maintain,1537.6999999999998,2383.435,2383.435,128.0,268.1364375,66.20652777777778,Advanced
21,63,164,1,1.375,maintain,1600.06,2200.0825,2200.0825,100.80000000000001,247.50928125000002,61.11340277777778,Intermediate
37,92,165,0,1.2,muscle_gain,1646.4,1975.68,2275.6800000000003,184.0,256.01400000000007,63.21333333333334,Beginner
22,89,166,0,1.375,muscle_gain,1686.4,2318.8,2618.8,178.0,294.615,72.74444444444445,Intermediate
39,80,175,0,1.725,muscle_gain,1558.3999999999999,2688.24,2988.24,160.0,336.17699999999996,83.00666666666666,Advanced
38,74,151,1,1.375,fat_loss,1588.16,2183.7200000000003,1783.7200000000003,118.4,200.66850000000002,49.54777777777778,Intermediate
31,99,161,0,1.725,fat_loss,1724.2,2974.2450000000003,2574.2450000000003,158.4,289.60256250000003,71.50680555555556,Advanced
48,93,175,0,1.55,maintain,1639.2999999999997,2540.9149999999995,2540.9149999999995,148.8,285.85293749999994,70.58097222222221,Advanced
40,99,172,0,1.725,fat_loss,1719.6000000000001,2966.3100000000004,2566.3100000000004,158.4,288.70987500000007,71.2863888888889,Advanced
33,77,167,0,1.725,muscle_gain,1531.8,2642.355,2942.355,154.0,331.01493750000003,81.73208333333334,Advanced
35,62,181,1,1.2,maintain,1588.46,1906.152,1906.152,99.2,214.4421,52.94866666666667,Beginner
24,96,187,1,1.725,maintain,2135.56,3683.841,3683.841,153.60000000000002,414.4321125,102.32891666666666,Advanced
27,93,152,0,1.725,fat_loss,1658.3,2860.5675,2460.5675,148.8,276.81384375000005,68.34909722222223,Advanced
24,103,187,0,1.375,maintain,1871.6999999999998,2573.5874999999996,2573.5874999999996,164.8,289.52859374999997,71.48854166666666,Intermediate
18,72,152,1,1.55,fat_loss,1680.1600000000003,2604.2480000000005,2204.2480000000005,115.2,247.97790000000006,61.22911111111112,Advanced
40,103,179,1,1.375,fat_loss,2099.7599999999998,2887.1699999999996,2487.1699999999996,164.8,279.80662499999994,69.08805555555554,Intermediate
38,91,150,1,1.375,maintain,1811.16,2490.3450000000003,2490.3450000000003,145.6,280.16381250000006,69.17625000000001,Intermediate
36,55,179,0,1.55,fat_loss,1353.7,2098.235,1698.2350000000001,88.0,191.05143750000002,47.17319444444445,Advanced
33,101,194,1,1.55,fat_loss,2184.86,3386.5330000000004,2986.5330000000004,161.60000000000002,335.98496250000005,82.95925000000001,Advanced
46,104,181,0,1.725,fat_loss,1767.7,3049.2825000000003,2649.2825000000003,166.4,298.04428125000004,73.59118055555557,Advanced
36,98,177,0,1.725,fat_loss,1743.1,3006.8475,2606.8475,156.8,293.27034375,72.41243055555555,Advanced
21,89,170,1,1.2,maintain,1977.26,2372.712,2372.712,142.4,266.9301,65.90866666666666,Beginner
46,77,162,0,1.375,muscle_gain,1460.4,2008.0500000000002,2308.05,154.0,259.65562500000004,64.11250000000001,Intermediate
45,61,176,1,1.55,muscle_gain,1494.06,2315.793,2615.793,122.0,294.27671250000003,72.66091666666667,Advanced
35,50,185,0,1.725,fat_loss,1330.6,2295.285,1895.2849999999999,80.0,213.2195625,52.64680555555555,Advanced
19,48,156,1,1.55,fat_loss,1372.0600000000002,2126.693,1726.6930000000002,76.80000000000001,194.25296250000002,47.96369444444445,Advanced
18,64,171,0,1.725,fat_loss,1489.1,2568.6974999999998,2168.6974999999998,102.4,243.97846875,60.24159722222222,Advanced
32,92,159,0,1.2,muscle_gain,1649.3000000000002,1979.16,2279.16,184.0,256.4055,63.309999999999995,Beginner
22,91,188,1,1.2,fat_loss,2084.7599999999998,2501.7119999999995,2101.7119999999995,145.6,236.44259999999994,58.380888888888876,Beginner
37,71,164,1,1.55,maintain,1616.06,2504.893,2504.893,113.60000000000001,281.80046250000004,69.58036111111112,Advanced
28,59,164,1,1.2,maintain,1506.56,1807.8719999999998,1807.8719999999998,94.4,203.38559999999998,50.218666666666664,Beginner
27,50,153,1,1.55,maintain,1338.86,2075.2329999999997,2075.2329999999997,80.0,233.46371249999999,57.6453611111111,Advanced
48,91,181,0,1.725,muscle_gain,1639.5,2828.1375000000003,3128.1375000000003,182.0,351.91546875000006,86.89270833333335,Advanced
19,58,172,1,1.375,fat_loss,1582.8600000000001,2176.4325000000003,1776.4325000000003,92.80000000000001,199.84865625000003,49.34534722222223,Intermediate
20,104,155,1,1.2,fat_loss,2111.96,2534.352,2134.352,166.4,240.1146,59.28755555555555,Beginner
40,55,173,0,1.725,fat_loss,1317.9,2273.3775,1873.3775,88.0,210.75496875000002,52.03826388888889,Advanced
40,83,169,1,1.375,muscle_gain,1783.7599999999998,2452.6699999999996,2752.6699999999996,166.0,309.675375,76.46305555555554,Intermediate
29,53,186,1,1.375,muscle_gain,1526.0600000000002,2098.3325000000004,2398.3325000000004,106.0,269.81240625000004,66.62034722222224,Intermediate
37,70,169,0,1.375,muscle_gain,1456.4,2002.5500000000002,2302.55,140.0,259.036875,63.959722222222226,Intermediate
22,60,161,1,1.725,muscle_gain,1539.7599999999998,2656.086,2956.086,120.0,332.55967499999997,82.11349999999999,Advanced
22,49,182,1,1.725,maintain,1493.1599999999999,2575.701,2575.701,78.4,289.7663625,71.54725,Advanced
23,101,177,1,1.55,muscle_gain,2160.26,3348.4030000000002,3648.4030000000002,202.0,410.44533750000005,101.34452777777778,Advanced
49,96,157,1,1.375,muscle_gain,1849.0600000000002,2542.4575000000004,2842.4575000000004,192.0,319.77646875000005,78.9571527777778,Intermediate
47,54,150,1,1.375,muscle_gain,1264.06,1738.0825,2038.0825,108.0,229.28428125,56.61340277777778,Intermediate
26,94,186,1,1.375,fat_loss,2092.5600000000004,2877.2700000000004,2477.2700000000004,150.4,278.6928750000001,68.81305555555556,Intermediate
19,47,171,0,1.55,fat_loss,1328.3999999999999,2059.02,1659.02,75.2,186.63975,46.083888888888886,Advanced
38,57,155,1,1.375,fat_loss,1379.5600000000002,1896.8950000000002,1496.8950000000002,91.2,168.40068750000003,41.58041666666667,Intermediate
29,87,170,0,1.725,maintain,1650.3,2846.7675,2846.7675,139.20000000000002,320.26134375,79.076875,Advanced
20,93,181,0,1.375,maintain,1778.2999999999997,2445.1624999999995,2445.1624999999995,148.8,275.08078125,67.92118055555554,Intermediate
37,74,184,0,1.2,muscle_gain,1539.7000000000003,1847.6400000000003,2147.6400000000003,148.0,241.60950000000005,59.65666666666667,Beginner
43,98,164,0,1.725,fat_loss,1672.6999999999998,2885.4075,2485.4075,156.8,279.60834374999996,69.03909722222221,Advanced
39,89,154,1,1.55,maintain,1797.86,2786.683,2786.683,142.4,313.5018375,77.40786111111112,Advanced
29,50,155,1,1.375,fat_loss,1337.0600000000002,1838.4575000000002,1438.4575000000002,80.0,161.82646875000003,39.957152777777786,Intermediate
41,61,174,1,1.2,maintain,1507.26,1808.712,1808.712,97.60000000000001,203.4801,50.242,Beginner
34,103,189,0,1.55,maintain,1834.8999999999999,2844.095,2844.095,164.8,319.9606875,79.00263888888888,Advanced
27,89,178,1,1.55,muscle_gain,1981.46,3071.263,3371.263,178.0,379.2670875,93.64619444444445,Advanced
47,95,156,1,1.725,muscle_gain,1842.2599999999998,3177.8985,3477.8985,190.0,391.26358124999996,96.60829166666666,Advanced
41,97,189,1,1.55,maintain,2061.66,3195.573,3195.573,155.20000000000002,359.5019625,88.76591666666667,Advanced
44,63,162,0,1.55,muscle_gain,1340.1999999999998,2077.31,2377.31,126.0,267.447375,66.0363888888889,Advanced
31,86,187,0,1.55,maintain,1685.2,2612.06,2612.06,137.6,293.85675,72.55722222222222,Advanced
40,79,167,1,1.55,maintain,1720.56,2666.868,2666.868,126.4,300.02265,74.07966666666667,Advanced
49,90,151,0,1.375,fat_loss,1532.9999999999998,2107.8749999999995,1707.8749999999995,144.0,192.13593749999995,47.44097222222221,Intermediate
49,70,157,0,1.375,muscle_gain,1367.6,1880.4499999999998,2180.45,140.0,245.300625,60.56805555555555,Intermediate
34,95,160,1,1.375,muscle_gain,1935.5599999999997,2661.3949999999995,2961.3949999999995,190.0,333.15693749999997,82.26097222222221,Intermediate
35,49,182,0,1.375,muscle_gain,1312.1,1804.1374999999998,2104.1375,98.0,236.71546874999999,58.44826388888888,Intermediate
36,73,187,0,1.2,fat_loss,1544.1,1852.9199999999998,1452.9199999999998,116.80000000000001,163.4535,40.358888888888885,Beginner
34,81,176,1,1.375,fat_loss,1824.76,2509.045,2109.045,129.6,237.26756250000003,58.584583333333335,Intermediate
31,64,169,0,1.55,fat_loss,1427.0000000000002,2211.8500000000004,1811.8500000000004,102.4,203.83312500000005,50.32916666666668,Advanced
26,93,161,0,1.375,muscle_gain,1690.4999999999998,2324.4374999999995,2624.4374999999995,186.0,295.24921874999995,72.90104166666666,Intermediate
25,65,192,0,1.375,muscle_gain,1533.3,2108.2875,2408.2875,130.0,270.93234375,66.896875,Intermediate
19,54,180,0,1.725,muscle_gain,1420.7,2450.7075,2750.7075,108.0,309.45459375,76.40854166666666,Advanced
30,49,176,0,1.55,fat_loss,1315.0,2038.25,1638.25,78.4,184.303125,45.50694444444444,Advanced
42,80,181,0,1.375,fat_loss,1564.1,2150.6375,1750.6374999999998,128.0,196.94671874999997,48.62881944444444,Intermediate
24,50,159,0,1.375,maintain,1297.3,1783.7875,1783.7875,80.0,200.67609375,49.54965277777777,Intermediate
26,70,152,0,1.375,fat_loss,1451.0,1995.125,1595.125,112.0,179.4515625,44.30902777777778,Intermediate
39,48,194,1,1.2,maintain,1440.46,1728.552,1728.552,76.80000000000001,194.4621,48.01533333333333,Beginner
39,83,176,1,1.375,muscle_gain,1823.06,2506.7075,2806.7075,166.0,315.75459375,77.96409722222222,Intermediate
28,83,184,1,1.725,fat_loss,1924.1599999999999,3319.176,2919.176,132.8,328.4073,81.08822222222221,Advanced
31,94,180,1,1.55,muscle_gain,2035.26,3154.6530000000002,3454.6530000000002,188.0,388.64846250000005,95.96258333333334,Advanced
21,79,164,0,1.55,muscle_gain,1592.5000000000002,2468.3750000000005,2768.3750000000005,158.0,311.44218750000005,76.89930555555557,Advanced
43,45,165,1,1.375,muscle_gain,1238.2600000000002,1702.6075000000003,2002.6075000000003,90.0,225.29334375000005,55.62798611111112,Intermediate
43,68,162,1,1.375,muscle_gain,1532.0600000000002,2106.5825000000004,2406.5825000000004,136.0,270.74053125000006,66.84951388888891,Intermediate
46,101,184,0,1.375,fat_loss,1749.3999999999999,2405.4249999999997,2005.4249999999997,161.60000000000002,225.61031249999996,55.70624999999999,Intermediate
30,80,160,0,1.55,muscle_gain,1550.6,2403.43,2703.43,160.0,304.135875,75.09527777777777,Advanced
19,50,170,0,1.55,maintain,1352.8999999999999,2096.995,2096.995,80.0,235.9119375,58.24986111111111,Advanced
40,85,160,0,1.2,fat_loss,1553.6,1864.3199999999997,1464.3199999999997,136.0,164.73599999999996,40.67555555555555,Beginner
22,98,179,0,1.725,muscle_gain,1809.5,3121.3875000000003,3421.3875000000003,196.0,384.90609375,95.03854166666667,Advanced
28,90,184,1,1.2,fat_loss,2017.96,2421.552,2021.5520000000001,144.0,227.42460000000003,56.154222222222224,Beginner
23,104,171,0,1.725,maintain,1835.6,3166.41,3166.41,166.4,356.221125,87.95583333333333,Advanced
